"","observation_id","observedby_person_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
"536",11826133,4868,"2017-09-10 18:38:43",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-03",246,0,50,"-9999",-9999
"537",11826762,4868,"2017-09-10 18:38:43",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-06",249,0,50,"-9999",-9999
"538",11837419,4868,"2017-09-17 19:35:01",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-10",253,0,50,"-9999",-9999
"539",11901504,4868,"2017-09-17 19:35:05",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-13",256,0,50,"-9999",-9999
"540",11902133,4868,"2017-09-26 19:14:50",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-17",260,0,50,"-9999",-9999
"541",11984474,4868,"2017-10-02 19:18:21",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-20",263,0,50,"-9999",-9999
"542",11985102,4868,"2017-10-02 19:18:21",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-24",267,0,50,"-9999",-9999
"543",12038720,4868,"2017-10-31 18:24:39",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-09-27",270,0,50,"-9999",-9999
"544",12039349,4868,"2017-10-31 18:24:39",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-01",274,0,50,"-9999",-9999
"545",12292247,4868,"2017-10-31 18:48:19",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-04",277,0,50,"-9999",-9999
"546",12292865,4868,"2017-10-31 18:48:19",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-08",281,0,50,"-9999",-9999
"547",12294004,4868,"2017-10-31 19:14:20",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-11",284,0,50,"-9999",-9999
"548",12294633,4868,"2017-10-31 19:14:20",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-15",288,0,50,"-9999",-9999
"549",12296060,4868,"2017-10-31 19:35:17",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-18",291,0,50,"-9999",-9999
"550",12296687,4868,"2017-10-31 19:35:17",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-22",295,0,50,"-9999",-9999
"551",12298563,4868,"2017-11-12 21:02:19",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-25",298,0,50,"-9999",-9999
"552",12299192,4868,"2017-11-12 21:02:19",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-10-29",302,0,50,"-9999",-9999
"553",12432681,4868,"2017-11-26 10:41:32",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-01",305,0,50,"-9999",-9999
"554",12433309,4868,"2017-11-26 10:41:32",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-05",309,0,50,"-9999",-9999
"555",12522358,4868,"2017-11-27 18:46:38",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-12",316,0,50,"-9999",-9999
"556",12522987,4868,"2017-11-27 18:46:38",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-15",319,0,50,"-9999",-9999
"557",12534720,4868,"2017-11-30 18:45:31",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-19",323,0,50,"-9999",-9999
"558",12535349,4868,"2017-11-30 18:45:31",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-26",330,0,50,"-9999",-9999
"559",12551884,4868,"2017-12-03 18:08:09",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-11-29",333,0,50,"-9999",-9999
"560",12569757,4868,"2017-12-10 16:28:03",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-03",337,0,50,"-9999",-9999
"561",12611027,4868,"2017-12-18 20:06:39",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-06",340,0,50,"-9999",-9999
"562",12611656,4868,"2017-12-18 20:06:39",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-10",344,0,50,"-9999",-9999
"563",12642641,4868,"2017-12-26 07:31:57",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-13",347,0,50,"-9999",-9999
"564",12643270,4868,"2017-12-26 07:31:57",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-17",351,0,50,"-9999",-9999
"565",12671315,4868,"2017-12-29 16:06:42",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-24",358,0,50,"-9999",-9999
"566",12692031,4868,"2017-12-31 21:34:47",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-27",361,0,50,"-9999",-9999
"567",12704934,4868,"2018-01-06 08:56:58",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2017-12-31",365,0,50,"-9999",-9999
"568",9602065,4868,"2017-01-06 20:22:02",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-01",1,0,50,"-9999",-9999
"569",9631527,4868,"2017-01-09 15:30:51",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-04",4,0,50,"-9999",-9999
"570",9641485,4868,"2017-01-16 07:11:31",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-08",8,0,50,"-9999",-9999
"571",9665763,4868,"2017-01-30 18:05:19",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-11",11,0,50,"-9999",-9999
"572",9665923,4868,"2017-01-30 18:05:19",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-15",15,0,50,"-9999",-9999
"573",9736712,4868,"2017-01-30 18:10:32",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-22",22,0,50,"-9999",-9999
"574",9736879,4868,"2017-02-02 17:09:21",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-25",25,0,50,"-9999",-9999
"575",9737046,4868,"2017-02-02 17:09:21",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-01-29",29,0,50,"-9999",-9999
"576",9759453,4868,"2017-02-05 17:31:23",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-01",32,0,50,"-9999",-9999
"577",9784426,4868,"-9999",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-05",36,0,50,"-9999",-9999
"578",9798343,4868,"2017-02-15 19:28:41",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-08",39,0,50,"-9999",-9999
"579",9844288,4868,"2017-02-15 19:33:05",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-12",43,0,50,"-9999",-9999
"580",9844526,4868,"2017-02-19 18:06:46",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-15",46,0,50,"-9999",-9999
"581",9866436,4868,"2017-02-22 18:27:21",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-19",50,0,50,"-9999",-9999
"582",9885037,4868,"2017-02-27 16:41:54",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-22",53,0,50,"-9999",-9999
"583",9926845,4868,"2017-03-05 16:32:47",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-02-26",57,0,50,"-9999",-9999
"584",9969713,4868,"2017-03-19 18:03:34",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-01",60,0,50,"-9999",-9999
"585",9969951,4868,"2017-03-19 18:03:34",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-05",64,0,50,"-9999",-9999
"586",10098449,4868,"2017-03-21 19:17:59",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-08",67,0,50,"-9999",-9999
"587",10098687,4868,"2017-03-21 19:17:59",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-11",70,0,50,"-9999",-9999
"588",10118919,4868,"2017-03-26 18:00:26",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-19",78,0,50,"-9999",-9999
"589",10172001,4868,"2017-03-30 14:48:03",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-22",81,0,50,"-9999",-9999
"590",10172239,4868,"2017-03-30 14:48:03",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-26",85,0,50,"-9999",-9999
"591",10244323,4868,"2017-04-02 19:06:09",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-03-29",88,0,50,"-9999",-9999
"592",10286046,4868,"2017-04-06 17:49:57",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-02",92,0,50,"-9999",-9999
"593",10329783,4868,"2017-04-11 04:50:43",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-05",95,0,50,"-9999",-9999
"594",10383080,4868,"2017-04-12 19:06:06",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-09",99,0,50,"-9999",-9999
"595",10415993,4868,"2017-04-20 19:34:10",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-12",102,0,50,"-9999",-9999
"596",10538921,4868,"2017-04-23 18:18:01",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-16",106,0,50,"-9999",-9999
"597",10539159,4868,"2017-04-23 18:18:01",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-19",109,0,50,"-9999",-9999
"598",10578214,4868,"2017-04-30 17:45:04",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-23",113,0,50,"-9999",-9999
"599",10665457,4868,"2017-05-10 18:56:30",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-26",116,0,50,"-9999",-9999
"600",10665712,4868,"2017-05-10 18:56:30",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-04-30",120,0,50,"-9999",-9999
"601",10780023,4868,"2017-05-10 19:47:51",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-03",123,0,50,"-9999",-9999
"602",10780278,4868,"2017-05-10 19:47:51",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-07",127,0,50,"-9999",-9999
"603",10782476,4868,"2017-05-17 18:38:50",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-10",130,0,50,"-9999",-9999
"604",10853535,4868,"2017-05-20 17:03:54",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-14",134,0,50,"-9999",-9999
"605",10886503,4868,"2017-05-21 18:49:54",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-17",137,0,50,"-9999",-9999
"606",10896192,4868,"2017-06-04 15:18:40",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-21",141,1,50,"95% or more",-9999
"607",11011809,4868,"2017-06-04 15:25:12",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-25",145,0,50,"-9999",-9999
"608",11012064,4868,"2017-06-04 15:25:12",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-28",148,0,50,"-9999",-9999
"609",11012364,4868,"2017-06-18 15:47:47",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-05-31",151,0,50,"-9999",-9999
"610",11012833,4868,"2017-06-18 15:47:46",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-04",155,0,50,"-9999",-9999
"611",11151946,4868,"2017-06-18 19:48:01",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-07",158,0,50,"-9999",-9999
"612",11152201,4868,"2017-06-18 19:48:01",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-11",162,0,50,"-9999",-9999
"613",11153910,4868,"2017-06-23 19:14:32",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-14",165,0,50,"-9999",-9999
"614",11154165,4868,"2017-06-23 19:14:32",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-18",169,0,50,"-9999",-9999
"615",11190050,4868,"2017-07-09 09:32:30",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-21",172,0,50,"-9999",-9999
"616",11328489,4868,"2017-07-09 10:02:28",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-06-23",174,0,50,"-9999",-9999
"617",11328744,4868,"2017-07-09 10:02:28",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-07-02",183,0,50,"-9999",-9999
"618",11330662,4868,"2017-07-09 11:27:25",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-07-05",186,0,50,"-9999",-9999
"619",11335716,4868,"2017-09-01 19:12:38",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-07-09",190,0,50,"-9999",-9999
"620",11771370,4868,"2017-09-01 19:44:43",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-06",218,0,50,"-9999",-9999
"621",11771625,4868,"2017-09-01 19:44:43",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-09",221,0,50,"-9999",-9999
"622",11773138,4868,"2017-09-01 20:07:38",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-20",232,0,50,"-9999",-9999
"623",11773393,4868,"2017-09-01 20:07:38",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-23",235,0,50,"-9999",-9999
"624",11774906,4868,"2017-09-09 14:33:45",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-27",239,0,50,"-9999",-9999
"625",11775161,4868,"2017-09-09 14:33:45",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-08-30",242,0,50,"-9999",-9999
"626",11825244,4868,"2017-09-10 18:30:39",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-03",246,0,50,"-9999",-9999
"627",11825499,4868,"2017-09-10 18:30:39",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-06",249,0,50,"-9999",-9999
"628",11837173,4868,"2017-09-17 19:07:09",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-10",253,0,50,"-9999",-9999
"629",11901017,4868,"2017-09-26 18:58:21",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-13",256,0,50,"-9999",-9999
"630",11901263,4868,"2017-09-26 18:58:21",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-17",260,0,50,"-9999",-9999
"631",11983967,4868,"2017-10-02 19:03:10",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-20",263,0,50,"-9999",-9999
"632",11984222,4868,"2017-10-02 19:03:10",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2017-09-24",267,0,50,"-9999",-9999
