"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring"
"1167",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,371,"Leaves","Breaking leaf buds",2012,3,28,88,2456015,8,2012,5,10,131,2456058,7,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1168",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,390,"Fruits","Ripe fruits",2012,1,5,5,2455932,-9999,2012,4,10,101,2456028,9,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1169",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,390,"Fruits","Ripe fruits",2012,7,27,209,2456136,6,2012,11,1,306,2456233,9,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1170",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,467,"Leaves","Increasing leaf size",2012,4,3,94,2456021,6,2012,5,10,131,2456058,7,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1171",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,483,"Leaves","Leaves",2012,4,3,94,2456021,6,2012,11,18,323,2456250,7,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1172",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,498,"Leaves","Colored leaves",2012,11,10,315,2456242,9,2012,11,18,323,2456250,7,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1173",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,500,"Flowers","Flowers or flower buds",2012,5,17,138,2456065,7,2012,6,29,181,2456108,14,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1174",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,501,"Flowers","Open flowers",2012,6,14,166,2456093,7,2012,6,29,181,2456108,14,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1175",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,504,"Fruits","Recent fruit or seed drop",2012,1,5,5,2455932,-9999,2012,3,1,61,2455988,19,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1176",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,504,"Fruits","Recent fruit or seed drop",2012,9,23,267,2456194,7,2012,9,23,267,2456194,5,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1177",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,504,"Fruits","Recent fruit or seed drop",2012,11,1,306,2456233,7,2012,11,10,315,2456242,8,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1178",5206,"Mirror Lake - NBG",36.902622,-76.206039,3,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10213,516,"Fruits","Fruits",2012,6,29,181,2456108,7,2012,11,1,306,2456233,9,"-9999",459,256,162,367,21.27,12.57,2.86,11.66,30.21,22.31,13.29,22.09
"1179",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,371,"Leaves","Breaking leaf buds",2012,4,3,94,2456021,6,2012,4,10,101,2456028,9,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1180",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,390,"Fruits","Ripe fruits",2012,1,5,5,2455932,-9999,2012,4,3,94,2456021,7,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1181",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,390,"Fruits","Ripe fruits",2012,8,13,226,2456153,10,2012,12,21,356,2456283,-9999,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1182",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,467,"Leaves","Increasing leaf size",2012,4,10,101,2456028,7,2012,5,10,131,2456058,7,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1183",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,483,"Leaves","Leaves",2012,4,10,101,2456028,7,2012,11,10,315,2456242,8,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1184",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,498,"Leaves","Colored leaves",2012,10,25,299,2456226,7,2012,11,10,315,2456242,8,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1185",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,500,"Flowers","Flowers or flower buds",2012,5,17,138,2456065,7,2012,6,29,181,2456108,14,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1186",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,501,"Flowers","Open flowers",2012,6,29,181,2456108,7,2012,6,29,181,2456108,14,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1187",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,504,"Fruits","Recent fruit or seed drop",2012,1,10,10,2455937,5,2012,1,10,10,2455937,7,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1188",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,504,"Fruits","Recent fruit or seed drop",2012,2,23,54,2455981,8,2012,2,23,54,2455981,7,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1189",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,504,"Fruits","Recent fruit or seed drop",2012,4,10,101,2456028,7,2012,4,10,101,2456028,9,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1190",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,504,"Fruits","Recent fruit or seed drop",2012,12,6,341,2456268,11,2012,12,13,348,2456275,8,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1191",5207,"VA Natives Garden - NBG",36.904579,-76.19651,2,"VA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",10215,516,"Fruits","Fruits",2012,7,13,195,2456122,14,2012,12,21,356,2456283,-9999,"-9999",444,256,159,355,21.31,12.64,2.88,11.68,30.18,22.28,13.23,22.01
"1192",606,"PPN_9390006",44.07,-103.324402,1118,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11274,482,"Leaves","Initial growth (forbs)",2012,3,24,84,2456011,8,2012,5,27,148,2456075,-9999,"-9999",128,64,39,139,13.92,2.14,-8.35,2.73,30.3,16.36,4.9,17.8
"1193",606,"PPN_9390006",44.07,-103.324402,1118,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11274,488,"Leaves","Leaves (forbs)",2012,3,24,84,2456011,8,2012,5,27,148,2456075,-9999,"-9999",128,64,39,139,13.92,2.14,-8.35,2.73,30.3,16.36,4.9,17.8
"1194",606,"PPN_9390006",44.07,-103.324402,1118,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11274,500,"Flowers","Flowers or flower buds",2012,5,27,148,2456075,41,2012,5,27,148,2456075,-9999,"-9999",128,64,39,139,13.92,2.14,-8.35,2.73,30.3,16.36,4.9,17.8
"1195",5405,"backyard",40.680683,-75.504723,118,"PA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11305,482,"Leaves","Initial growth (forbs)",2012,3,25,85,2456012,9,2012,5,5,126,2456053,-9999,"-9999",340,604,228,283,16.32,7.25,-3.44,6.15,28.64,18.58,6.92,18.91
"1196",5405,"backyard",40.680683,-75.504723,118,"PA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11305,488,"Leaves","Leaves (forbs)",2012,4,1,92,2456019,7,2012,5,5,126,2456053,-9999,"-9999",340,604,228,283,16.32,7.25,-3.44,6.15,28.64,18.58,6.92,18.91
"1197",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,390,"Fruits","Ripe fruits",2012,8,23,236,2456163,1,2012,11,5,310,2456237,3,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1198",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,482,"Leaves","Initial growth (forbs)",2012,3,14,74,2456001,2,2012,3,25,85,2456012,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1199",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,482,"Leaves","Initial growth (forbs)",2012,4,29,120,2456047,2,2012,6,19,171,2456098,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1200",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2012,3,14,74,2456001,2,2012,5,13,134,2456061,3,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1201",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2012,5,17,138,2456065,1,2012,8,14,227,2456154,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1202",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2012,8,16,229,2456156,1,2012,9,10,254,2456181,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1203",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2012,9,22,266,2456193,2,2012,10,3,277,2456204,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1204",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,500,"Flowers","Flowers or flower buds",2012,6,17,169,2456096,2,2012,9,1,245,2456172,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1205",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,501,"Flowers","Open flowers",2012,6,30,182,2456109,3,2012,9,1,245,2456172,1,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1206",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,516,"Fruits","Fruits",2012,7,19,201,2456128,3,2012,7,27,209,2456136,4,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1207",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,516,"Fruits","Fruits",2012,8,1,214,2456141,1,2012,11,5,310,2456237,3,"-9999",288,542,406,385,16.92,7.32,-0.9,9.1,29.68,19.83,10.64,22.94
"1208",2233,"Parking strip S of my parking strip garden",47.637337,-122.281166,12,"WA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",16402,482,"Leaves","Initial growth (forbs)",2012,2,20,51,2455978,6,2012,3,25,85,2456012,-9999,"-9999",129,252,263,274,12.32,7.34,1.65,5.61,22.28,15.87,7.94,14.32
"1209",2233,"Parking strip S of my parking strip garden",47.637337,-122.281166,12,"WA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",16402,488,"Leaves","Leaves (forbs)",2012,3,25,85,2456012,27,2012,3,25,85,2456012,-9999,"-9999",129,252,263,274,12.32,7.34,1.65,5.61,22.28,15.87,7.94,14.32
"1210",8166,"back yard",42.33707,-83.378654,196,"MI",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",22847,482,"Leaves","Initial growth (forbs)",2012,3,24,84,2456011,-9999,2012,3,24,84,2456011,-9999,"-9999",199,363,178,197,16.2,6.72,-3.84,5.73,29.59,17.07,4.03,18.69
"1211",8276,"my gardens",35.814579,-78.788826,400,"NC",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",23868,371,"Leaves","Breaking leaf buds",2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1212",8276,"my gardens",35.814579,-78.788826,400,"NC",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",23868,467,"Leaves","Increasing leaf size",2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,33,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1213",8276,"my gardens",35.814579,-78.788826,400,"NC",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",23868,471,"Leaves","Falling leaves",2012,5,8,129,2456056,33,2012,5,8,129,2456056,-9999,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1214",8276,"my gardens",35.814579,-78.788826,400,"NC",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",23868,483,"Leaves","Leaves",2012,4,5,96,2456023,-9999,2012,5,8,129,2456056,-9999,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1215",8276,"my gardens",35.814579,-78.788826,400,"NC",916,"Lobelia","cardinalis","cardinalflower","Plantae",23869,482,"Leaves","Initial growth (forbs)",2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,33,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1216",8276,"my gardens",35.814579,-78.788826,400,"NC",916,"Lobelia","cardinalis","cardinalflower","Plantae",23869,488,"Leaves","Leaves (forbs)",2012,4,5,96,2456023,-9999,2012,5,8,129,2456056,-9999,"-9999",357,328,186,339,19.45,10.01,1.17,10.77,31.13,22.31,13.88,23.73
"1217",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,390,"Fruits","Ripe fruits",2012,9,6,250,2456177,10,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1218",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,482,"Leaves","Initial growth (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1219",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,488,"Leaves","Leaves (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1220",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,500,"Flowers","Flowers or flower buds",2012,7,3,185,2456112,7,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1221",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,501,"Flowers","Open flowers",2012,7,18,200,2456127,6,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1222",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,504,"Fruits","Recent fruit or seed drop",2012,9,19,263,2456190,7,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1223",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,516,"Fruits","Fruits",2012,8,6,219,2456146,8,2012,8,6,219,2456146,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1224",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24090,516,"Fruits","Fruits",2012,9,6,250,2456177,10,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1225",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,390,"Fruits","Ripe fruits",2012,9,6,250,2456177,10,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1226",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,482,"Leaves","Initial growth (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1227",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,488,"Leaves","Leaves (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1228",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,500,"Flowers","Flowers or flower buds",2012,7,3,185,2456112,7,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1229",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,501,"Flowers","Open flowers",2012,8,6,219,2456146,8,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1230",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,504,"Fruits","Recent fruit or seed drop",2012,9,19,263,2456190,7,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1231",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24091,516,"Fruits","Fruits",2012,9,6,250,2456177,10,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1232",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,390,"Fruits","Ripe fruits",2012,9,6,250,2456177,10,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1233",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,482,"Leaves","Initial growth (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1234",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,488,"Leaves","Leaves (forbs)",2012,5,16,137,2456064,8,2012,8,13,226,2456153,9,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1235",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,500,"Flowers","Flowers or flower buds",2012,7,3,185,2456112,7,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1236",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,501,"Flowers","Open flowers",2012,8,13,226,2456153,7,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1237",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,504,"Fruits","Recent fruit or seed drop",2012,9,19,263,2456190,7,2012,9,28,272,2456199,-9999,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1238",6695,"Schaefer's Prairie TNC",44.718071,-94.295113,312,"MN",204,"Liatris","aspera","tall blazing star","Plantae",24092,516,"Fruits","Fruits",2012,9,6,250,2456177,10,2012,9,12,256,2456183,7,"-9999",294,25,94,425,15.97,3.21,-9.65,5.01,28.41,15.82,0.21,17.01
"1239",8319,"my yard",36.176056,-83.879494,294,"TN",203,"Helianthus","annuus","common sunflower","Plantae",27642,482,"Leaves","Initial growth (forbs)",2012,5,17,138,2456065,-9999,2012,9,9,253,2456180,47,"-9999",251,511,349,358,18.44,8.65,0.52,10.66,31.02,21.09,11.81,24.14
"1240",8319,"my yard",36.176056,-83.879494,294,"TN",203,"Helianthus","annuus","common sunflower","Plantae",27642,488,"Leaves","Leaves (forbs)",2012,5,17,138,2456065,-9999,2012,9,9,253,2456180,47,"-9999",251,511,349,358,18.44,8.65,0.52,10.66,31.02,21.09,11.81,24.14
"1241",8319,"my yard",36.176056,-83.879494,294,"TN",203,"Helianthus","annuus","common sunflower","Plantae",27642,500,"Flowers","Flowers or flower buds",2012,9,9,253,2456180,111,2012,10,26,300,2456227,-9999,"-9999",251,511,349,358,18.44,8.65,0.52,10.66,31.02,21.09,11.81,24.14
"1242",8319,"my yard",36.176056,-83.879494,294,"TN",203,"Helianthus","annuus","common sunflower","Plantae",27642,501,"Flowers","Open flowers",2012,9,9,253,2456180,111,2012,10,26,300,2456227,-9999,"-9999",251,511,349,358,18.44,8.65,0.52,10.66,31.02,21.09,11.81,24.14
"1243",8774,"My yard ",45.434624,-122.62397,36,"OR",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",28958,371,"Leaves","Breaking leaf buds",2012,5,9,130,2456057,-9999,2012,5,9,130,2456057,-9999,"-9999",101,282,389,453,12.63,8.41,1.73,6.05,25.29,17.66,8.54,16.13
