"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","open_flower_estimate","max_flowers","near_max_threshold","is_near_max","peak"
"9876",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-05-22",142,2019,0,404.985,303.73875,0,0
"9877",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-05-24",144,2019,0,404.985,303.73875,0,0
"9878",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-05-29",149,2019,NA,404.985,303.73875,NA,NA
"9879",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-05-31",151,2019,0.35,404.985,303.73875,0,0
"9880",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-08",159,2019,NA,404.985,303.73875,NA,NA
"9881",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-11",162,2019,0,404.985,303.73875,0,0
"9882",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-12",163,2019,NA,404.985,303.73875,NA,NA
"9883",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-18",169,2019,NA,404.985,303.73875,NA,NA
"9884",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-22",173,2019,NA,404.985,303.73875,NA,NA
"9885",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-06-26",177,2019,NA,404.985,303.73875,NA,NA
"9886",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-02",183,2019,NA,404.985,303.73875,NA,NA
"9887",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-03",184,2019,NA,404.985,303.73875,NA,NA
"9888",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-05",186,2019,47.6,404.985,303.73875,0,0
"9889",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-10",191,2019,NA,404.985,303.73875,NA,NA
"9890",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-11",192,2019,NA,404.985,303.73875,NA,NA
"9891",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-12",193,2019,0.85,404.985,303.73875,0,0
"9892",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-18",199,2019,53.2,404.985,303.73875,0,0
"9893",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-24",205,2019,NA,404.985,303.73875,NA,NA
"9894",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-29",210,2019,NA,404.985,303.73875,NA,NA
"9895",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-30",211,2019,NA,404.985,303.73875,NA,NA
"9896",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-07-31",212,2019,NA,404.985,303.73875,NA,NA
"9897",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-02",214,2019,404.985,404.985,303.73875,1,1
"9898",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-05",217,2019,NA,404.985,303.73875,NA,NA
"9899",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-07",219,2019,NA,404.985,303.73875,NA,NA
"9900",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-09",221,2019,0.85,404.985,303.73875,0,0
"9901",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-14",226,2019,NA,404.985,303.73875,NA,NA
"9902",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-16",228,2019,0.37,404.985,303.73875,0,0
"9903",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-19",231,2019,NA,404.985,303.73875,NA,NA
"9904",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-08-20",232,2019,0,404.985,303.73875,0,0
"9905",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-07",280,2019,0,404.985,303.73875,0,0
"9906",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-08",281,2019,0,404.985,303.73875,0,0
"9907",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-11",284,2019,0,404.985,303.73875,0,0
"9908",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-24",297,2019,0,404.985,303.73875,0,0
"9909",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-25",298,2019,0,404.985,303.73875,0,0
"9910",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-10-29",302,2019,0,404.985,303.73875,0,0
"9911",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-11-06",310,2019,0,404.985,303.73875,0,0
"9912",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-11-08",312,2019,0,404.985,303.73875,0,0
"9913",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-11-25",329,2019,0,404.985,303.73875,0,0
"9914",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-11-27",331,2019,0,404.985,303.73875,0,0
"9915",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-12-11",345,2019,0,404.985,303.73875,0,0
"9916",32458,37.620075,-77.470818,54,"VA",197,"swamp milkweed",182505,501,"Open flowers","2019-12-12",346,2019,0,404.985,303.73875,0,0
"9917",34868,43.039558,-89.443596,282,"WI",197,"swamp milkweed",203125,500,"Flowers or flower buds","2019-07-17",198,2019,468.35,468.35,351.2625,1,1
"9918",34868,43.039558,-89.443596,282,"WI",197,"swamp milkweed",203125,501,"Open flowers","2019-07-17",198,2019,468.35,468.35,351.2625,1,1
"9919",34874,43.039558,-89.443596,283,"WI",197,"swamp milkweed",203146,500,"Flowers or flower buds","2019-07-17",198,2019,468.35,468.35,351.2625,1,1
"9920",34874,43.039558,-89.443596,283,"WI",197,"swamp milkweed",203146,501,"Open flowers","2019-07-17",198,2019,468.35,468.35,351.2625,1,1
"9921",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-01-10",10,2019,0,0.35,0.2625,0,0
"9922",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-01-21",21,2019,0,0.35,0.2625,0,0
"9923",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-01-31",31,2019,0,0.35,0.2625,0,0
"9924",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-03-14",73,2019,0,0.35,0.2625,0,0
"9925",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-03-28",87,2019,0,0.35,0.2625,0,0
"9926",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-04-27",117,2019,0,0.35,0.2625,0,0
"9927",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-05-16",136,2019,0,0.35,0.2625,0,0
"9928",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-08-09",221,2019,0.35,0.35,0.2625,1,1
"9929",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-09-05",248,2019,0.35,0.35,0.2625,1,1
"9930",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-10-24",297,2019,0,0.35,0.2625,0,0
"9931",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,500,"Flowers or flower buds","2019-11-21",325,2019,0,0.35,0.2625,0,0
"9932",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-01-10",10,2019,0,0.35,0.2625,0,0
"9933",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-01-21",21,2019,0,0.35,0.2625,0,0
"9934",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-01-31",31,2019,0,0.35,0.2625,0,0
"9935",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-03-14",73,2019,0,0.35,0.2625,0,0
"9936",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-03-28",87,2019,0,0.35,0.2625,0,0
"9937",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-04-27",117,2019,0,0.35,0.2625,0,0
"9938",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-05-16",136,2019,0,0.35,0.2625,0,0
"9939",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-08-09",221,2019,0.35,0.35,0.2625,1,1
"9940",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-09-05",248,2019,0.35,0.35,0.2625,1,1
"9941",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-10-24",297,2019,0,0.35,0.2625,0,0
"9942",27474,29.784473,-90.114784,0,"LA",201,"common buttonbush",141889,501,"Open flowers","2019-11-21",325,2019,0,0.35,0.2625,0,0
"9943",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-01-03",3,2019,0,27.55,20.6625,0,0
"9944",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-01-24",24,2019,0,27.55,20.6625,0,0
"9945",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-02-14",45,2019,0,27.55,20.6625,0,0
"9946",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-03-08",67,2019,0,27.55,20.6625,0,0
"9947",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-03-25",84,2019,0,27.55,20.6625,0,0
"9948",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-03-28",87,2019,0,27.55,20.6625,0,0
"9949",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-03-30",89,2019,0,27.55,20.6625,0,0
"9950",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-04-17",107,2019,0,27.55,20.6625,0,0
"9951",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-05-09",129,2019,0,27.55,20.6625,0,0
"9952",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-05-30",150,2019,0,27.55,20.6625,0,0
"9953",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-06-27",178,2019,20.72,27.55,20.6625,1,1
"9954",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-08-01",213,2019,27.55,27.55,20.6625,1,1
"9955",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-08-22",234,2019,0,27.55,20.6625,0,0
"9956",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-09-19",262,2019,0,27.55,20.6625,0,0
"9957",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-10-17",290,2019,0,27.55,20.6625,0,0
"9958",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-11-07",311,2019,0,27.55,20.6625,0,0
"9959",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,500,"Flowers or flower buds","2019-12-19",353,2019,0,27.55,20.6625,0,0
"9960",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-01-03",3,2019,0,27.55,20.6625,0,0
"9961",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-01-24",24,2019,0,27.55,20.6625,0,0
"9962",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-02-14",45,2019,0,27.55,20.6625,0,0
"9963",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-03-08",67,2019,0,27.55,20.6625,0,0
"9964",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-03-25",84,2019,0,27.55,20.6625,0,0
"9965",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-03-28",87,2019,0,27.55,20.6625,0,0
"9966",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-03-30",89,2019,0,27.55,20.6625,0,0
"9967",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-04-17",107,2019,0,27.55,20.6625,0,0
"9968",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-05-09",129,2019,0,27.55,20.6625,0,0
"9969",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-05-30",150,2019,0,27.55,20.6625,0,0
"9970",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-06-27",178,2019,20.72,27.55,20.6625,1,1
"9971",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-08-01",213,2019,27.55,27.55,20.6625,1,1
"9972",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-08-22",234,2019,0,27.55,20.6625,0,0
"9973",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-09-19",262,2019,0,27.55,20.6625,0,0
"9974",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-10-17",290,2019,0,27.55,20.6625,0,0
"9975",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-11-07",311,2019,0,27.55,20.6625,0,0
"9976",27477,29.793816,-90.122452,0,"LA",201,"common buttonbush",141920,501,"Open flowers","2019-12-19",353,2019,0,27.55,20.6625,0,0
"9977",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-01-07",7,2019,0,6.65,4.9875,0,0
"9978",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-01-26",26,2019,0,6.65,4.9875,0,0
"9979",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-02-17",48,2019,0,6.65,4.9875,0,0
"9980",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-03-10",69,2019,0,6.65,4.9875,0,0
"9981",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-03-31",90,2019,0,6.65,4.9875,0,0
"9982",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-04-18",108,2019,0,6.65,4.9875,0,0
"9983",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-05-11",131,2019,0,6.65,4.9875,0,0
"9984",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-05-31",151,2019,NA,6.65,4.9875,NA,NA
"9985",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-06-22",173,2019,NA,6.65,4.9875,NA,NA
"9986",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-07-12",193,2019,6.65,6.65,4.9875,1,1
"9987",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-07-28",209,2019,0,6.65,4.9875,0,0
"9988",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-08-11",223,2019,0,6.65,4.9875,0,0
"9989",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-08-30",242,2019,0,6.65,4.9875,0,0
"9990",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-09-19",262,2019,0,6.65,4.9875,0,0
"9991",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-10-14",287,2019,0,6.65,4.9875,0,0
"9992",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-11-04",308,2019,0,6.65,4.9875,0,0
"9993",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-11-25",329,2019,0,6.65,4.9875,0,0
"9994",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,500,"Flowers or flower buds","2019-12-17",351,2019,0,6.65,4.9875,0,0
"9995",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-01-07",7,2019,0,6.65,4.9875,0,0
"9996",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-01-26",26,2019,0,6.65,4.9875,0,0
"9997",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-02-17",48,2019,0,6.65,4.9875,0,0
"9998",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-03-10",69,2019,0,6.65,4.9875,0,0
"9999",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-03-31",90,2019,0,6.65,4.9875,0,0
"10000",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-04-18",108,2019,0,6.65,4.9875,0,0
"10001",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-05-11",131,2019,0,6.65,4.9875,0,0
"10002",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-05-31",151,2019,NA,6.65,4.9875,NA,NA
"10003",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-06-22",173,2019,NA,6.65,4.9875,NA,NA
"10004",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-07-12",193,2019,6.65,6.65,4.9875,1,1
"10005",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-07-28",209,2019,0,6.65,4.9875,0,0
"10006",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-08-11",223,2019,0,6.65,4.9875,0,0
"10007",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-08-30",242,2019,0,6.65,4.9875,0,0
"10008",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-09-19",262,2019,0,6.65,4.9875,0,0
"10009",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-10-14",287,2019,0,6.65,4.9875,0,0
"10010",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-11-04",308,2019,0,6.65,4.9875,0,0
"10011",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-11-25",329,2019,0,6.65,4.9875,0,0
"10012",31336,36.901581,-76.200203,8,"VA",201,"common buttonbush",172118,501,"Open flowers","2019-12-17",351,2019,0,6.65,4.9875,0,0
"10013",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-01-12",12,2019,0,0.1,0.075,0,0
"10014",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-02-02",33,2019,0,0.1,0.075,0,0
"10015",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-02-28",59,2019,0,0.1,0.075,0,0
"10016",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-03-18",77,2019,0,0.1,0.075,0,0
"10017",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-04-03",93,2019,0,0.1,0.075,0,0
"10018",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-04-27",117,2019,0,0.1,0.075,0,0
"10019",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-05-16",136,2019,0,0.1,0.075,0,0
"10020",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-06-09",160,2019,0,0.1,0.075,0,0
"10021",32374,36.906773,-76.208481,2,"VA",201,"common buttonbush",177575,500,"Flowers or flower buds","2019-06-27",178,2019,0.1,0.1,0.075,1,1
